Folder,filename,QR-Code,Plotnr,R4Snr,Genotyp,row,col,Score_JLU,Score_GAU,diff,source_csv,Score,mean_score,disagreement,is_high_quality,extracted_date,extracted_bbch,image_path,file_exists,plot_group
2025_09_15_Res4StRes_T1_DSV,IMG_3366.JPG,271_R4S_466_L90_5_31,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,5.0,,,False,,Unknown,,False,271_R4S_466_L90_5_31
2025_09_15_Res4StRes_T1_DSV,IMG_3367.JPG,272_R4S_245_Roxet_5_32,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,272_R4S_245_Roxet_5_32
2025_09_15_Res4StRes_T1_DSV,IMG_3368.JPG,272_R4S_245_Roxet_5_32,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,272_R4S_245_Roxet_5_32
2025_09_15_Res4StRes_T1_DSV,IMG_3369.JPG,272_R4S_245_Roxet_5_32,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,272_R4S_245_Roxet_5_32
2025_09_15_Res4StRes_T1_DSV,IMG_3370.JPG,273_R4S_218_SHANNON x WINNER DH LINE_5_33,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,7.0,,,False,,Unknown,,False,273_R4S_218_SHANNON x WINNER DH LINE_5_33
2025_09_15_Res4StRes_T1_DSV,IMG_3371.JPG,273_R4S_218_SHANNON x WINNER DH LINE_5_33,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,273_R4S_218_SHANNON x WINNER DH LINE_5_33
2025_09_15_Res4StRes_T1_DSV,IMG_3372.JPG,273_R4S_218_SHANNON x WINNER DH LINE_5_33,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,5.0,,,False,,Unknown,,False,273_R4S_218_SHANNON x WINNER DH LINE_5_33
2025_09_15_Res4StRes_T1_DSV,IMG_3373.JPG,274_R4S_230_Caramba_5_34,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,274_R4S_230_Caramba_5_34
2025_09_15_Res4StRes_T1_DSV,IMG_3374.JPG,274_R4S_230_Caramba_5_34,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,274_R4S_230_Caramba_5_34
2025_09_15_Res4StRes_T1_DSV,IMG_3375.JPG,274_R4S_230_Caramba_5_34,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,5.0,,,False,,Unknown,,False,274_R4S_230_Caramba_5_34
2025_09_15_Res4StRes_T1_DSV,IMG_3376.JPG,275_R4S_463_S101_5_35,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,275_R4S_463_S101_5_35
2025_09_15_Res4StRes_T1_DSV,IMG_3377.JPG,275_R4S_463_S101_5_35,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,275_R4S_463_S101_5_35
2025_09_15_Res4StRes_T1_DSV,IMG_3378.JPG,275_R4S_463_S101_5_35,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,275_R4S_463_S101_5_35
2025_09_15_Res4StRes_T1_DSV,IMG_3379.JPG,276_R4S_465_S4_5_36,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,276_R4S_465_S4_5_36
2025_09_15_Res4StRes_T1_DSV,IMG_3380.JPG,276_R4S_465_S4_5_36,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,8.0,,,False,,Unknown,,False,276_R4S_465_S4_5_36
2025_09_15_Res4StRes_T1_DSV,IMG_3381.JPG,276_R4S_465_S4_5_36,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,16.0,,,False,,Unknown,,False,276_R4S_465_S4_5_36
2025_09_15_Res4StRes_T1_DSV,IMG_3382.JPG,277_R4S_153_Manitoba_5_37,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,9.0,,,False,,Unknown,,False,277_R4S_153_Manitoba_5_37
2025_09_15_Res4StRes_T1_DSV,IMG_3383.JPG,277_R4S_153_Manitoba_5_37,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,277_R4S_153_Manitoba_5_37
2025_09_15_Res4StRes_T1_DSV,IMG_3384.JPG,277_R4S_153_Manitoba_5_37,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,6.0,,,False,,Unknown,,False,277_R4S_153_Manitoba_5_37
2025_09_15_Res4StRes_T1_DSV,IMG_3385.JPG,278_R4S_449_G50_5_38,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,278_R4S_449_G50_5_38
2025_09_15_Res4StRes_T1_DSV,IMG_3386.JPG,278_R4S_449_G50_5_38,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,278_R4S_449_G50_5_38
2025_09_15_Res4StRes_T1_DSV,IMG_3387.JPG,278_R4S_449_G50_5_38,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,5.0,,,False,,Unknown,,False,278_R4S_449_G50_5_38
2025_09_15_Res4StRes_T1_DSV,IMG_3388.JPG,279_R4S_378_Sobotkowski_5_39,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,279_R4S_378_Sobotkowski_5_39
2025_09_15_Res4StRes_T1_DSV,IMG_3389.JPG,279_R4S_378_Sobotkowski_5_39,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,9.0,,,False,,Unknown,,False,279_R4S_378_Sobotkowski_5_39
2025_09_15_Res4StRes_T1_DSV,IMG_3390.JPG,279_R4S_378_Sobotkowski_5_39,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,279_R4S_378_Sobotkowski_5_39
2025_09_15_Res4StRes_T1_DSV,IMG_3391.JPG,280_R4S_227_Wotan_5_40,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,5.0,,,False,,Unknown,,False,280_R4S_227_Wotan_5_40
2025_09_15_Res4StRes_T1_DSV,IMG_3392.JPG,280_R4S_227_Wotan_5_40,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,280_R4S_227_Wotan_5_40
2025_09_15_Res4StRes_T1_DSV,IMG_3393.JPG,280_R4S_227_Wotan_5_40,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,280_R4S_227_Wotan_5_40
2025_09_15_Res4StRes_T1_DSV,IMG_3394.JPG,281_R4S_202_Mohican_5_41,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,281_R4S_202_Mohican_5_41
2025_09_15_Res4StRes_T1_DSV,IMG_3395.JPG,281_R4S_202_Mohican_5_41,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,281_R4S_202_Mohican_5_41
2025_09_15_Res4StRes_T1_DSV,IMG_3396.JPG,281_R4S_202_Mohican_5_41,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,281_R4S_202_Mohican_5_41
2025_09_15_Res4StRes_T1_DSV,IMG_3398.JPG,282_R4S_524_Taisetsu_5_42,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,6.0,,,False,,Unknown,,False,282_R4S_524_Taisetsu_5_42
2025_09_15_Res4StRes_T1_DSV,IMG_3399.JPG,282_R4S_524_Taisetsu_5_42,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,282_R4S_524_Taisetsu_5_42
2025_09_15_Res4StRes_T1_DSV,IMG_3400.JPG,282_R4S_524_Taisetsu_5_42,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,282_R4S_524_Taisetsu_5_42
2025_09_15_Res4StRes_T1_DSV,IMG_3401.JPG,283_R4S_222_HANSEN X GASPARD DH LINE_5_43,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,7.0,,,False,,Unknown,,False,283_R4S_222_HANSEN X GASPARD DH LINE_5_43
2025_09_15_Res4StRes_T1_DSV,IMG_3402.JPG,283_R4S_222_HANSEN X GASPARD DH LINE_5_43,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,8.0,,,False,,Unknown,,False,283_R4S_222_HANSEN X GASPARD DH LINE_5_43
2025_09_15_Res4StRes_T1_DSV,IMG_3403.JPG,283_R4S_222_HANSEN X GASPARD DH LINE_5_43,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,5.0,,,False,,Unknown,,False,283_R4S_222_HANSEN X GASPARD DH LINE_5_43
2025_09_15_Res4StRes_T1_DSV,IMG_3404.JPG,284_R4S_393_Gross-Luesewitzer_5_44,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,284_R4S_393_Gross-Luesewitzer_5_44
2025_09_15_Res4StRes_T1_DSV,IMG_3405.JPG,284_R4S_393_Gross-Luesewitzer_5_44,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,284_R4S_393_Gross-Luesewitzer_5_44
2025_09_15_Res4StRes_T1_DSV,IMG_3406.JPG,284_R4S_393_Gross-Luesewitzer_5_44,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,284_R4S_393_Gross-Luesewitzer_5_44
2025_09_15_Res4StRes_T1_DSV,IMG_3407.JPG,285_R4S_306_RAGGED JACK_5_45,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,285_R4S_306_RAGGED JACK_5_45
2025_09_15_Res4StRes_T1_DSV,IMG_3408.JPG,285_R4S_306_RAGGED JACK_5_45,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,285_R4S_306_RAGGED JACK_5_45
2025_09_15_Res4StRes_T1_DSV,IMG_3409.JPG,285_R4S_306_RAGGED JACK_5_45,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,285_R4S_306_RAGGED JACK_5_45
2025_09_15_Res4StRes_T1_DSV,IMG_3410.JPG,286_R4S_293_K26-96_5_46,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,286_R4S_293_K26-96_5_46
2025_09_15_Res4StRes_T1_DSV,IMG_3411.JPG,286_R4S_293_K26-96_5_46,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,9.0,,,False,,Unknown,,False,286_R4S_293_K26-96_5_46
2025_09_15_Res4StRes_T1_DSV,IMG_3412.JPG,286_R4S_293_K26-96_5_46,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,286_R4S_293_K26-96_5_46
2025_09_15_Res4StRes_T1_DSV,IMG_3413.JPG,287_RAS_320_Best of All_5_47,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,9.0,,,False,,Unknown,,False,287_RAS_320_Best of All_5_47
2025_09_15_Res4StRes_T1_DSV,IMG_3414.JPG,287_RAS_320_Best of All_5_47,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,287_RAS_320_Best of All_5_47
2025_09_15_Res4StRes_T1_DSV,IMG_3415.JPG,287_RAS_320_Best of All_5_47,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,287_RAS_320_Best of All_5_47
2025_09_15_Res4StRes_T1_DSV,IMG_3416.JPG,288_R4S_447_K306_5_48,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,288_R4S_447_K306_5_48
2025_09_15_Res4StRes_T1_DSV,IMG_3417.JPG,288_R4S_447_K306_5_48,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,288_R4S_447_K306_5_48
2025_09_15_Res4StRes_T1_DSV,IMG_3418.JPG,288_R4S_447_K306_5_48,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,288_R4S_447_K306_5_48
2025_09_15_Res4StRes_T1_DSV,IMG_3419.JPG,289_R4S_193_LICROWN X EXPRESS DH LINE_5_49,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,6.0,,,False,,Unknown,,False,289_R4S_193_LICROWN X EXPRESS DH LINE_5_49
2025_09_15_Res4StRes_T1_DSV,IMG_3420.JPG,289_R4S_193_LICROWN X EXPRESS DH LINE_5_49,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,289_R4S_193_LICROWN X EXPRESS DH LINE_5_49
2025_09_15_Res4StRes_T1_DSV,IMG_3421.JPG,289_R4S_193_LICROWN X EXPRESS DH LINE_5_49,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,289_R4S_193_LICROWN X EXPRESS DH LINE_5_49
2025_09_15_Res4StRes_T1_DSV,IMG_3423.JPG,290_R4S_356_GRUENER SCHNITTKOHL_5_50,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,290_R4S_356_GRUENER SCHNITTKOHL_5_50
2025_09_15_Res4StRes_T1_DSV,IMG_3424.JPG,290_R4S_356_GRUENER SCHNITTKOHL_5_50,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,290_R4S_356_GRUENER SCHNITTKOHL_5_50
2025_09_15_Res4StRes_T1_DSV,IMG_3425.JPG,290_R4S_356_GRUENER SCHNITTKOHL_5_50,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,290_R4S_356_GRUENER SCHNITTKOHL_5_50
2025_09_15_Res4StRes_T1_DSV,IMG_3426.JPG,291_R4S_456_S17_5_51,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,291_R4S_456_S17_5_51
2025_09_15_Res4StRes_T1_DSV,IMG_3427.JPG,291_R4S_456_S17_5_51,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,291_R4S_456_S17_5_51
2025_09_15_Res4StRes_T1_DSV,IMG_3428.JPG,291_R4S_456_S17_5_51,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,291_R4S_456_S17_5_51
2025_09_15_Res4StRes_T1_DSV,IMG_3429.JPG,292_R4S_516_R31_5_52,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,292_R4S_516_R31_5_52
2025_09_15_Res4StRes_T1_DSV,IMG_3430.JPG,292_R4S_516_R31_5_52,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,292_R4S_516_R31_5_52
2025_09_15_Res4StRes_T1_DSV,IMG_3431.JPG,292_R4S_516_R31_5_52,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,292_R4S_516_R31_5_52
2025_09_15_Res4StRes_T1_DSV,IMG_3432.JPG,293_R4S_383_Moldavia_5_53,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,293_R4S_383_Moldavia_5_53
2025_09_15_Res4StRes_T1_DSV,IMG_3433.JPG,293_R4S_383_Moldavia_5_53,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,293_R4S_383_Moldavia_5_53
2025_09_15_Res4StRes_T1_DSV,IMG_3434.JPG,293_R4S_383_Moldavia_5_53,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,6.0,,,False,,Unknown,,False,293_R4S_383_Moldavia_5_53
2025_09_15_Res4StRes_T1_DSV,IMG_3435.JPG,294_R4S_232_Beluga_5_54,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,6.0,,,False,,Unknown,,False,294_R4S_232_Beluga_5_54
2025_09_15_Res4StRes_T1_DSV,IMG_3436.JPG,294_R4S_232_Beluga_5_54,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,294_R4S_232_Beluga_5_54
2025_09_15_Res4StRes_T1_DSV,IMG_3437.JPG,294_R4S_232_Beluga_5_54,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,294_R4S_232_Beluga_5_54
2025_09_15_Res4StRes_T1_DSV,IMG_3438.JPG,295_R4S_171_Falstaff_5_55,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,12.0,,,False,,Unknown,,False,295_R4S_171_Falstaff_5_55
2025_09_15_Res4StRes_T1_DSV,IMG_3439.JPG,295_R4S_171_Falstaff_5_55,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,295_R4S_171_Falstaff_5_55
2025_09_15_Res4StRes_T1_DSV,IMG_3440.JPG,295_R4S_171_Falstaff_5_55,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,295_R4S_171_Falstaff_5_55
2025_09_15_Res4StRes_T1_DSV,IMG_3441.JPG,296_R4S_332_Hollandse Gele Roodkop_5_56,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,296_R4S_332_Hollandse Gele Roodkop_5_56
2025_09_15_Res4StRes_T1_DSV,IMG_3442.JPG,296_R4S_332_Hollandse Gele Roodkop_5_56,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,6.0,,,False,,Unknown,,False,296_R4S_332_Hollandse Gele Roodkop_5_56
2025_09_15_Res4StRes_T1_DSV,IMG_3443.JPG,296_R4S_332_Hollandse Gele Roodkop_5_56,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,296_R4S_332_Hollandse Gele Roodkop_5_56
2025_09_15_Res4StRes_T1_DSV,IMG_3444.JPG,297_R4S_429_L122_5_57,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,6.0,,,False,,Unknown,,False,297_R4S_429_L122_5_57
2025_09_15_Res4StRes_T1_DSV,IMG_3445.JPG,297_R4S_429_L122_5_57,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,297_R4S_429_L122_5_57
2025_09_15_Res4StRes_T1_DSV,IMG_3447.JPG,297_R4S_429_L122_5_57,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,297_R4S_429_L122_5_57
2025_09_15_Res4StRes_T1_DSV,IMG_3448.JPG,298_R4S_228_Orlando_5_58,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,7.0,,,False,,Unknown,,False,298_R4S_228_Orlando_5_58
2025_09_15_Res4StRes_T1_DSV,IMG_3449.JPG,298_R4S_228_Orlando_5_58,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,11.0,,,False,,Unknown,,False,298_R4S_228_Orlando_5_58
2025_09_15_Res4StRes_T1_DSV,IMG_3450.JPG,298_R4S_228_Orlando_5_58,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,298_R4S_228_Orlando_5_58
2025_09_15_Res4StRes_T1_DSV,IMG_3451.JPG,299_R4S_272_Doral_5_59,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,299_R4S_272_Doral_5_59
2025_09_15_Res4StRes_T1_DSV,IMG_3452.JPG,299_R4S_272_Doral_5_59,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,1.0,,,False,,Unknown,,False,299_R4S_272_Doral_5_59
2025_09_15_Res4StRes_T1_DSV,IMG_3453.JPG,299_R4S_272_Doral_5_59,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,4.0,,,False,,Unknown,,False,299_R4S_272_Doral_5_59
2025_09_15_Res4StRes_T1_DSV,IMG_3454.JPG,300_R4S_180_Duell_5_60,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,1.0,,,False,,Unknown,,False,300_R4S_180_Duell_5_60
2025_09_15_Res4StRes_T1_DSV,IMG_3455.JPG,300_R4S_180_Duell_5_60,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,3.0,,,False,,Unknown,,False,300_R4S_180_Duell_5_60
2025_09_15_Res4StRes_T1_DSV,IMG_3456.JPG,300_R4S_180_Duell_5_60,,,,,,,,,2025_09_15_Res4StRes_T1_DSV_scores.csv,2.0,,,False,,Unknown,,False,300_R4S_180_Duell_5_60
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_122629.jpg,1_A4C34_R4S_470_1_1,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_122629.jpg,True,1_A4C34_R4S_470_1_1
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_122640.jpg,1_A4C34_R4S_470_1_1,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_122640.jpg,True,1_A4C34_R4S_470_1_1
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_122700.jpg,1_A4C34_R4S_470_1_1,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_122700.jpg,True,1_A4C34_R4S_470_1_1
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_122749.jpg,2_Askari_R4S_212_1_2,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_122749.jpg,True,2_Askari_R4S_212_1_2
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_122806.jpg,2_Askari_R4S_212_1_2,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_122806.jpg,True,2_Askari_R4S_212_1_2
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_122816.jpg,2_Askari_R4S_212_1_2,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_122816.jpg,True,2_Askari_R4S_212_1_2
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_122850.jpg,3_Wolynski_R4S_291_1_3,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_122850.jpg,True,3_Wolynski_R4S_291_1_3
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_122901.jpg,3_Wolynski_R4S_291_1_3,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_122901.jpg,True,3_Wolynski_R4S_291_1_3
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_122909.jpg,3_Wolynski_R4S_291_1_3,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,1.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_122909.jpg,True,3_Wolynski_R4S_291_1_3
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_122945.jpg,4_Lirafit_R4S_387_1_4,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_122945.jpg,True,4_Lirafit_R4S_387_1_4
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_122956.jpg,4_Lirafit_R4S_387_1_4,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_122956.jpg,True,4_Lirafit_R4S_387_1_4
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_123006.jpg,4_Lirafit_R4S_387_1_4,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,2.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_123006.jpg,True,4_Lirafit_R4S_387_1_4
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_123042.jpg,5_SEM_R4S_433_1_5,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,12.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_123042.jpg,True,5_SEM_R4S_433_1_5
2025_10_07_RSFB-Phenotyping_WG1_JLU,20251007_123053.jpg,5_SEM_R4S_433_1_5,,,,,,,,,2025_10_07_RSFB-Phenotyping_WG1_JLU_scores.csv,3.0,,,False,,Unknown,../dataset/Pictures_CFSB_leaf_damage/2025_10_07_RSFB-Phenotyping_WG1_JLU/2025_10_07_RSFB-Phenotyping_WG1_JLU/20251007_123053.jpg,True,5_SEM_R4S_433_1_5
